#: :filename=/bulk/mvazque2/git/workflows/AGS/data/proteomics/.source/abundance/PIPD_8h.txt#:type=:list
#Associated Gene Name	XPIPD_8h_Rep1	XPIPD_8h_Rep2	XPIPD_8h_Rep3	XPIPD_8h_Rep4	XDMSO_8h_Rep1_1	XDMSO_8h_Rep2_1	XDMSO_8h_Rep3_1	XDMSO_8h_Rep4_1	C: Student's T-test Significant PIPD_8h_DMSO_8h	C: Student's T-test significant	N: Valid values XPIPD_8h	N: Valid values XDMSO_8h	N: -Log Student's T-test p-value PIPD_8h_DMSO_8h	N: Student's T-test q-value PIPD_8h_DMSO_8h	N: Student's T-test Difference PIPD_8h_DMSO_8h	N: Student's T-test Test statistic PIPD_8h_DMSO_8h
SAP30BP	18.151	18.265	18.3201	18.1784	18.1316	18.2533	18.0631	18.3808			4	4	0.0979886	0.848406	0.0214272	0.267536
ZNHIT2	16.2648	16.2676	15.8879	16.3076	15.6621	15.9973	15.887	16.2686			4	4	0.691464	0.293905	0.228247	1.42699
MED13	15.6176	15.3777	15.243	15.733	15.8921	15.7905	16.1215	15.7647			4	4	1.56156	0.0770964	-0.399413	-2.89695
PFDN2	19.8224	19.7915	19.7713	19.7172	19.8403	19.8258	19.7422	19.69			4	4	0.00833179	0.98492	0.00103903	0.0248268
GPN3	12.2022	15.4144	15.2588	14.7704	15.9074	15.8068	16.2471	15.4692			4	3	0.966706	0.180523	-1.44616	-1.88789
SLC12A6	14.6981	14.4131	14.714	14.3933	14.7012	14.9377	14.4687	14.3436			4	4	0.139621	0.786959	-0.0581522	-0.36862
PUF60	19.5263	19.62	19.5913	19.4358	19.7317	19.6287	19.627	19.7333			4	4	1.44441	0.0896168	-0.136822	-2.69234
NRBP1	17.6104	17.7118	17.5709	17.7133	17.8022	17.541	17.5828	17.5388			4	4	0.192228	0.717565	0.0354156	0.488776
ENOPH1	18.0246	17.9098	17.897	17.738	18.615	18.3086	18.2799	18.0223			4	4	1.65887	0.0674178	-0.414082	-3.07026
NDUFA12	17.9104	18.195	18.2552	18.3253	17.7838	17.7798	18.087	17.9671			4	4	1.19328	0.129116	0.267052	2.2653
EIF2B4	17.7548	17.8441	17.8872	17.939	17.7312	17.92	17.7964	17.9595			4	4	0.02334	0.960353	0.00450897	0.0684176
ATP6V1H	17.7833	17.6858	17.6897	17.7621	17.4734	17.4572	17.4935	17.3196	+	PIPD_8h_DMSO_8h	4	4	3.13001	0.0180339	0.29431	6.30681
RABAC1	17.8005	17.7748	17.7952	17.6594	17.6794	17.8647	17.4409	17.6019			4	4	0.547232	0.375728	0.11074	1.17735
TAGLN3	16.5406	16.3064	15.9412	15.7729	17.0143	17.8215	15.8536	16.9197			4	4	0.873522	0.213686	-0.761965	-1.73296
IPO11	16.9626	17.3165	17.3907	17.6266	17.3004	17.1148	17.5022	17.4305			4	4	0.0272706	0.956763	-0.0128665	-0.0796078
TRMT112	17.7979	19.0905	19.0462	18.8252	19.3483	18.8976	19.3799	19.2742			4	4	0.828406	0.228865	-0.535079	-1.65769
SCN11A	22.3658	21.9759	21.952	21.6176	21.973	22.0029	21.6272	21.6508			4	4	0.392953	0.493769	0.164349	0.896294
XPO7	19.3966	19.3582	19.251	19.2817	19.2464	19.2449	19.2558	19.2558			4	4	1.10062	0.147793	0.0711422	2.11049
LCMT1	17.5544	17.4572	17.5189	17.2559	17.4417	17.3989	17.3223	17.2508			4	4	0.54924	0.374769	0.0931616	1.18089
VPS51	16.9533	16.4846	16.3323	16.5451	16.6431	16.5413	16.6596	16.5477			4	4	0.0491392	0.922673	-0.0191059	-0.140294
BAZ2A	16.1655	16.3337	16.4137	16.5515	16.0928	15.9437	16.0972	16.2536			4	4	1.40741	0.0940247	0.269307	2.62852
BAZ1B	17.7947	17.9201	17.8667	17.9995	18.032	17.9485	17.9564	18.0421			4	4	1.0351	0.163399	-0.0994935	-2.00148
AK3	19.7609	19.5001	19.4427	19.5123	19.2434	19.3312	19.3726	19.2717			4	4	1.76545	0.0588515	0.249279	3.26405
SCOC	15.9044	16.957	17.0412	16.5063	17.0717	15.6676	17.5392	16.7891			4	4	0.130226	0.80084	-0.164667	-0.346319
LNPEP	18.8405	18.7662	18.8202	18.6482	18.5912	18.6935	18.5621	18.5561			4	4	1.69341	0.0643187	0.168007	3.1326
MBD1	14.5179	14.902	15.0855	15.3144	16.0023	15.4019	14.8866	14.6385			4	3	0.34404	0.538987	-0.2774	-0.802525
CNOT7	16.7423	16.5149	16.8744	16.4868	17.1678	16.9624	16.771	16.9516			4	4	1.33321	0.105561	-0.308593	-2.50158
RABGEF1	16.3244	16.393	16.0147	16.2107	16.3548	16.4494	16.1366	15.9305			4	4	0.0437236	0.931699	0.0178835	0.125503
NAGK	19.5571	19.5917	19.5887	19.5495	19.7255	19.6519	19.7328	19.4111			4	4	0.327407	0.556038	-0.0585866	-0.769971
HACL1	17.5291	17.4755	17.5018	17.6107	17.3417	17.4438	17.3188	17.3663	+	PIPD_8h_DMSO_8h	4	4	2.17111	0.0390379	0.161652	4.04771
TRMT6	17.4833	17.7333	17.6599	17.7803	17.813	17.8251	17.8656	17.823			4	4	1.34942	0.10286	-0.167472	-2.52919
HOOK1	16.6089	16.6541	16.7414	16.9171	16.1156	16.5272	16.3854	16.6201			4	4	1.3095	0.109702	0.318322	2.46129
SH3BGRL2	19.0699	19.5315	19.9434	19.3145	19.7995	19.7631	19.9797	19.9778			4	4	1.11844	0.142836	-0.415195	-2.14019
TSR3	16.1165	16.0109	15.8517	16.1242	16.5863	16.4415	15.9393	16.3588			4	4	1.0346	0.16347	-0.305647	-2.00066
ERRFI1	14.725	14.7177	15.5539	15.3858	16.0853	16.6915	17.3047	16.7802	+	PIPD_8h_DMSO_8h	4	4	2.55696	0.0302533	-1.61982	-4.87738
SLC25A13	19.6782	19.6139	19.4841	19.4088	19.7321	19.6105	19.6124	19.4838			4	4	0.34249	0.540482	-0.0634413	-0.799508
DBNL	18.5585	18.6485	18.604	18.7448	18.4013	18.4845	18.4574	18.5819			4	4	1.54901	0.0786524	0.157653	2.87483
DDX41	18.2238	18.0965	18.1042	18.0493	17.9053	18.0972	17.9004	17.9776			4	4	1.33973	0.104388	0.148345	2.51268
DCTN4	17.1742	17.288	17.3188	17.3203	17.2362	17.1716	17.2339	17.2816			4	4	0.491948	0.412085	0.0445089	1.07875
CDC23	16.832	17.0782	17.1123	17.0565	17.1336	16.8778	16.9797	16.8874			4	4	0.232697	0.664909	0.0501332	0.576564
ANAPC7	16.6467	16.7464	16.7492	16.8376	16.683	16.8544	16.7267	16.8547			4	4	0.238643	0.658367	-0.0347013	-0.589171
ANAPC5	15.8226	16.004	16.1186	16.331	16.0533	16.3706	16.0522	16.0358			4	4	0.170728	0.744233	-0.0589304	-0.440574
ANAPC4	17.4678	17.5944	17.6545	17.4956	17.5726	17.5966	17.7069	17.7524			4	4	0.85414	0.220347	-0.104058	-1.70065
ANAPC2	16.6596	16.6374	16.5952	16.714	16.3682	16.8928	16.2876	16.5314			4	4	0.429113	0.462189	0.131551	0.963956
HSPB8	18.6686	18.4417	18.4655	18.7178	18.7101	18.5127	18.5058	16.8748			4	4	0.43474	0.457806	0.422571	0.974371
GGA1	15.9803	16.252	16.1494	16.0375	16.0947	16.4349	16.0378	16.1742			4	4	0.320657	0.562633	-0.0805852	-0.756652
STOML2	19.8086	19.9552	19.9721	19.62	19.8372	19.8233	19.988	19.864			4	4	0.168504	0.747131	-0.039166	-0.43552
VPS28	16.4779	16.6991	16.6105	16.4488	16.7567	16.3806	16.7493	16.5998			4	4	0.239842	0.657245	-0.0625544	-0.591703
LSM7	17.4144	17.8871	17.7279	17.9235	17.8174	17.8682	17.9562	18.0679			4	4	0.719261	0.277084	-0.189208	-1.47419
ING1	14.776	14.8401	14.8837	15.0029	15.4635	14.4138	15.4799	14.7576			4	4	0.228632	0.669602	-0.153056	-0.567906
CCNL1	16.1655	16.0366	16.2639	16.1975	16.0445	16.0737	15.9657	16.1362			4	4	0.953273	0.185453	0.110834	1.86558
DBR1	17.6427	17.2528	17.4243	17.3142	16.8956	17.2473	16.9963	17.1736			4	4	1.51129	0.0828051	0.330331	2.80863
FAM208A	15.9801	16.1522	16.2805	15.137	16.7849	16.4783	16.5271	16.0458			4	4	0.978023	0.178309	-0.571552	-1.90668
HN1	21.4361	21.4577	21.3449	21.3478	21.4408	21.4588	21.2131	21.3439			4	4	0.202498	0.703099	0.0324817	0.511401
USP21	19.7514	19.4625	19.3767	19.6277	19.2387	19.5421	19.4299	19.1563			4	4	0.884952	0.210018	0.212841	1.75199
FBXO9	15.2686	15.5338	15.2628	15.4102	14.8367	15.2314	14.6713	15.325			4	3	1.08611	0.150349	0.352746	2.08633
FBXO3	15.3032	14.9456	14.5258	14.6974	15.1139	14.8122	14.5152	14.0434			4	4	0.379006	0.505188	0.246795	0.869837
PTBP2	19.5913	19.5611	19.6405	19.5687	20.0078	19.9409	19.7458	19.9931	+	PIPD_8h_DMSO_8h	4	4	2.72064	0.0278644	-0.331488	-5.25933
MRTO4	19.7598	19.4649	19.4672	19.46	19.5482	19.4517	19.2933	19.4186			4	4	0.567033	0.362905	0.110029	1.2122
TNIK	16.4223	16.3175	16.3141	16.4738	16.1871	16.3581	16.3092	16.2474			4	4	1.01069	0.169234	0.106456	1.96094
CPSF3	18.5883	18.7699	18.7518	18.6539	18.7611	18.7159	18.834	18.6693			4	4	0.437377	0.45567	-0.0540857	-0.979242
APPL1	17.4694	17.3865	17.3802	17.6448	17.2431	17.2083	17.3799	17.3219			4	4	1.33162	0.106116	0.181897	2.49887
TLK1	14.8144	14.3186	14.4631	14.7962	15.2203	14.4489	14.7914	14.6034			4	4	0.347608	0.535541	-0.167915	-0.809463
GPATCH8	15.9563	15.7505	15.6181	16.0685	15.4452	15.5795	15.8114	15.5686			4	4	1.00428	0.170873	0.247206	1.95029
PARP4	17.5724	17.4958	17.4527	17.5414	17.8829	17.5462	17.5755	17.5398			4	4	0.670125	0.304034	-0.120539	-1.39059
NXT1	17.1749	17.0857	17.3459	16.8578	17.9592	17.6269	17.8505	17.7707	+	PIPD_8h_DMSO_8h	4	4	2.84366	0.0230881	-0.685741	-5.55959
NUDT5	19.7266	19.6624	19.6589	19.7614	19.674	19.7835	19.6761	19.7401			4	4	0.170517	0.74447	-0.0160861	-0.440097
RCOR1	17.379	17.1843	17.3704	17.0215	17.4733	17.2873	17.2263	17.2126			4	4	0.237031	0.660097	-0.0610676	-0.585759
MAN1B1	15.1617	15.3678	15.3329	14.8039	15.8659	15.3128	15.8975	15.4241			4	4	1.22424	0.123699	-0.458528	-2.31728
RALY	20.7836	20.7217	20.6251	20.7328	20.2375	20.5808	20.4208	20.575			4	4	1.61848	0.0707843	0.262272	2.99793
GTF3C4	18.2771	18.3305	18.2652	18.0458	18.1255	18.197	18.3366	18.2219			4	4	0.0427176	0.933965	0.00941229	0.122739
C14orf1	18.1391	18.032	17.9089	18.0779	17.2138	17.5905	17.3247	17.3856	+	PIPD_8h_DMSO_8h	4	4	3.41154	0.0166842	0.6608	7.11475
PACSIN3	17.0353	17.0272	17.0703	16.763	16.932	16.9741	16.9726	16.8765			4	4	0.184484	0.726473	0.0351505	0.47155
FBXO5	12.4173	12.7392	11.9829	12.6424	13.1546	13.3527	12.4649	13.4058			2	4	1.25298	0.119657	-0.649072	-2.36568
ACAD8	16.5451	16.6499	16.3859	16.3903	16.1682	16.202	16.5252	16.2504			4	4	1.02932	0.164607	0.206337	1.99188
ACIN1	19.479	19.4416	19.4104	19.5773	19.26	19.3891	19.3379	19.4074			4	4	1.40322	0.0946932	0.128477	2.62132
AMFR	17.0548	16.9011	16.8574	16.7725	16.9537	16.8166	16.4845	16.722			4	4	0.630385	0.325775	0.152257	1.32237
AGO2	17.8942	17.6399	17.6728	17.7271	17.8359	17.7086	17.7962	17.7587			4	4	0.27271	0.619041	-0.0413666	-0.660107
NUP50	19.7047	19.7426	19.7129	19.893	19.3634	19.6065	19.4573	19.5567	+	PIPD_8h_DMSO_8h	4	4	2.06694	0.0430774	0.267347	3.83874
CDV3	18.9929	19.4625	19.5137	19.5201	19.3017	19.3426	19.4892	19.5599			4	4	0.13687	0.790878	-0.0510216	-0.362119
CNOT11	16.9497	16.9359	17.2281	17.1898	17.1845	17.2809	17.1581	17.1248			4	4	0.62883	0.326503	-0.111206	-1.31969
INTS6	16.1871	16.1895	16.2109	16.0531	16.2236	16.2392	16.3654	15.9853			4	4	0.195427	0.713171	-0.0432107	-0.495852
BAG5	16.7228	17.3565	17.325	17.1831	17.6314	17.3369	17.5038	17.4625			4	4	1.11025	0.144946	-0.33681	-2.12654
AGO1	17.8986	17.9879	18.2918	18.0442	18.306	18.1587	18.4571	17.9925			4	4	0.632752	0.324388	-0.172937	-1.32645
RAB21	19.2972	19.0109	18.8593	19.1373	18.8536	19.1267	18.9506	19.1803			4	4	0.154175	0.764576	0.0483818	0.402632
RAB22A	15.5676	15.6945	15.1396	15.1352	15.673	15.2368	15.5531	15.2866			4	4	0.109928	0.830741	-0.0531263	-0.297144
ZNF346	16.9877	17.1524	16.7041	16.7696	16.4328	16.9932	17.0049	16.9796			4	4	0.108122	0.832162	0.0508413	0.292699
BLOC1S6	13.4407	14.5427	15.2989	14.5387	15.0859	14.7733	15.4909	13.1466			4	4	0.0964659	0.850504	-0.168958	-0.263721
PSME2	20.0117	20.4153	20.4951	20.2261	20.6681	20.3308	20.6028	20.4895			4	4	0.916858	0.197717	-0.235788	-1.80507
TAOK2	14.4987	15.0278	14.681	15.0352	14.1711	14.6408	14.8223	14.9238			4	4	0.344128	0.539186	0.171129	0.802698
MKLN1	14.0966	14.3327	14.2557	14.5184	15.3605	15.0437	15.2399	15.3571	+	PIPD_8h_DMSO_8h	4	4	3.76959	0.0135385	-0.949438	-8.26281
DNPEP	19.2867	19.2938	19.2928	19.1673	19.0144	19.203	19.1555	19.0194			4	4	1.53008	0.0803578	0.162053	2.84155
RAB23	16.1234	15.753	15.7321	15.8141	15.7796	15.8953	15.5935	15.7964			4	4	0.347193	0.535575	0.0894361	0.808656
MCTS1	18.795	18.8878	18.8301	18.8958	18.8046	18.8186	18.7669	18.8396			4	4	0.776239	0.249989	0.0447469	1.57029
ACSL5	15.1204	14.833	14.9198	14.1663	15.8769	15.3108	15.6439	15.3315			4	4	1.70772	0.0629139	-0.780914	-3.15854
WWC3	14.4981	15.6844	15.9916	14.0675	16.4653	14.7328	15.4822	15.8968			4	4	0.44451	0.44983	-0.583845	-0.992389
DENND2A	20.9314	20.4531	20.6887	20.5836	20.5545	20.718	20.9059	20.6406			4	4	0.12011	0.816118	-0.0405622	-0.321986
SLC39A10	16.1012	15.0185	15.2537	15.7599	15.6122	15.8585	15.3045	15.8597			4	4	0.175585	0.737699	-0.125376	-0.451567
INO80	13.9368	14.8016	14.2922	14.5691	14.5234	15.0187	14.9364	15.2979			4	4	1.16363	0.13376	-0.544162	-2.21566
KIDINS220	14.7766	14.3427	14.631	14.4757	14.6293	14.9011	14.9602	14.9549			4	4	1.32543	0.106951	-0.304886	-2.48835
ASAP1	15.0322	14.7829	14.4993	15.1491	14.4476	14.4172	14.1348	14.5172			4	4	1.57288	0.076051	0.48666	2.91694
MKL2	15.5136	15.5237	15.5927	15.7918	15.3298	15.5053	15.6353	15.7666			4	4	0.156227	0.762015	0.0461943	0.407376
ZBTB21	15.4306	15.4762	15.6011	15.5369	14.7346	15.1611	15.6034	15.476			4	4	0.650723	0.314293	0.267437	1.35736
MED23	17.061	17.1648	16.8779	16.8415	17.2411	16.9307	17.169	16.5996			4	4	0.00244777	0.994404	0.00120115	0.00734248
PRR12	15.1045	14.8962	14.4563	14.4755	14.8415	14.922	14.6336	14.9253			4	4	0.224836	0.674608	-0.0974669	-0.559789
CNOT6	16.4377	16.1377	16.2322	15.9365	15.5913	16.8581	15.6825	15.5444			4	4	0.34591	0.536954	0.266939	0.806164
ISY1	16.9832	16.7728	16.7301	16.9855	16.6122	16.6538	16.6625	16.7164			4	4	1.56752	0.076425	0.206678	2.90747
HECTD1	17.9774	17.9383	17.9558	18.0307	18.0081	17.9919	17.8918	18.0293			4	4	0.0453059	0.928567	-0.00473642	-0.12984
ZMYND8	16.7838	16.8215	16.953	16.6019	16.3453	16.52	16.3115	16.2182	+	PIPD_8h_DMSO_8h	4	4	2.4301	0.0320338	0.441312	4.59423
MYO5B	15.7097	16.0267	16.0733	15.4628	15.9314	15.9099	16.1728	15.9866			4	4	0.544365	0.377646	-0.18208	-1.17228
CIZ1	14.4914	14.3925	14.5675	15.0211	13.3713	13.5123	13.7279	14.1403	+	PIPD_8h_DMSO_8h	4	4	2.27903	0.0368673	0.930171	4.27057
CORO1C	20.4637	20.1853	20.1709	20.2307	20.0519	20.1757	20.0707	20.1829			4	4	0.952423	0.185357	0.142327	1.86417
CBLC	16.6034	16.8253	16.9298	16.8414	16.871	16.5232	16.9588	16.564			4	4	0.219071	0.68209	0.0707417	0.547406
TPX2	19.3691	19.035	19.2239	19.1552	18.938	18.8433	18.764	19.0758			4	4	1.62155	0.0710747	0.290514	3.0034
ABT1	17.6166	17.4951	17.83	17.4837	17.8483	17.8708	17.8018	17.901			4	4	1.61927	0.0707654	-0.249122	-2.99934
NOB1	19.6794	19.7116	19.6293	19.5918	20.0513	19.8748	20.1173	19.9587	+	PIPD_8h_DMSO_8h	4	4	2.96094	0.019525	-0.347498	-5.85715
AKAP8L	16.8265	17.2123	17.3655	17.212	17.3818	17.0813	17.245	17.3876			4	4	0.385665	0.499856	-0.119839	-0.882494
MAFF	16.2339	15.4213	16.1765	15.7034	15.39	16.1859	16.2266	16.0674			4	4	0.112483	0.827311	-0.0836904	-0.303413
TMCO1	19.6105	19.5529	19.5788	19.9674	20.0774	19.8328	20.0741	19.9126			4	4	1.38187	0.0980479	-0.2968	-2.58468
SLC7A7	15.9926	16.2435	15.934	16.1059	15.6857	15.4576	16.2867	16.0329			4	4	0.46954	0.428593	0.203262	1.03818
FZR1	15.3249	15.1159	15.3398	15.0028	15.1606	14.979	14.2774	15.2235			4	4	0.577414	0.356975	0.285695	1.23039
EPDR1	16.5955	16.036	16.2653	15.3537	16.5276	16.3596	16.5487	16.2783			4	4	0.647233	0.316019	-0.36592	-1.35137
MYO6	18.8796	18.8578	18.6798	18.7355	18.8078	18.6987	18.6251	18.5816			4	4	0.789492	0.244793	0.109838	1.59254
KMT2B	15.905	15.3539	15.1827	15.6906	15.8382	15.8213	15.0901	15.283			4	4	0.0343902	0.946538	0.0249193	0.0996506
DDX19B	15.5861	16.0797	16.045	15.9057	16.7724	16.1635	16.8352	16.0604			4	4	1.27455	0.115361	-0.553768	-2.40208
PPT2	16.2957	16.4984	16.5844	16.8697	16.2648	16.2369	16.4004	16.1257			4	4	1.22281	0.123765	0.305062	2.31488
NFU1	17.2782	17.8797	17.4589	17.8815	17.6392	17.6941	17.6771	17.7755			4	4	0.181039	0.730623	-0.0719066	-0.463839
PRPF19	20.4295	20.3677	20.2936	20.371	20.4044	20.3124	20.424	20.396			4	4	0.199149	0.70797	-0.0187402	-0.504051
UBQLN1	18.8448	19.076	18.9921	18.8852	19.3332	18.9934	19.1836	19.1018			4	4	1.21023	0.125936	-0.203436	-2.29374
SUFU	15.1314	15.3655	15.47	15.624	16.0643	15.7065	15.6964	15.6412			4	4	1.43609	0.0904419	-0.379393	-2.67795
NENF	18.4914	18.6188	18.5569	18.7093	18.5742	18.6707	18.5673	18.7189			4	4	0.268374	0.624735	-0.0387101	-0.651194
NOL7	19.5493	19.5822	19.6857	19.4603	19.7589	19.5939	19.5112	19.5997			4	4	0.276691	0.614069	-0.0465226	-0.668261
SNX12	18.9549	18.6809	18.6835	18.4811	18.3737	18.6839	18.2025	18.5882			4	4	0.815743	0.233461	0.237998	1.63652
SYNRG	18.3483	18.4848	18.2991	18.3095	17.9887	17.9882	18.1012	18.0467	+	PIPD_8h_DMSO_8h	4	4	3.20041	0.0164643	0.329184	6.50166
NDRG2	16.1421	15.9799	15.8334	16.2043	15.6324	15.7705	15.6262	15.8309			4	4	1.7959	0.0564865	0.324902	3.32026
VPS4A	19.5978	19.5636	19.4549	19.6455	19.5226	19.5456	19.4408	19.5211			4	4	0.585653	0.351446	0.0579219	1.24478
G3BP2	18.5625	18.8251	18.7707	18.9919	19.0178	18.923	19.0584	19.1814			4	4	1.3264	0.106936	-0.257625	-2.48999
ARHGAP26	16.5128	16.4204	16.4132	14.689	16.1725	15.4693	15.5206	13.1772			4	4	0.542837	0.378638	0.923953	1.16958
EDAR	16.2425	16.8489	17.0749	16.9604	15.9265	16.7017	16.7753	16.662			4	4	0.436448	0.456308	0.265285	0.977527
STUB1	18.1495	18.2753	18.2203	18.2235	18.142	18.181	18.2184	18.3499			4	4	0.0374844	0.942032	-0.00563097	-0.108273
PACSIN2	18.8633	18.9204	18.9723	19.1138	18.8387	18.9885	19.0572	19.0518			4	4	0.0808981	0.871927	-0.0165715	-0.224194
MAGED2	17.1814	17.1903	17.4312	17.0955	17.4624	17.0048	17.2811	17.2356			4	4	0.06406	0.89715	-0.0213785	-0.180291
SNX7	16.0414	16.0706	16.4876	15.7216	15.8828	15.7358	15.764	15.8155			4	4	0.883987	0.210564	0.280743	1.75039
SNX6	18.7822	18.7355	18.6026	18.741	18.5137	18.662	18.6174	18.7263			4	4	0.699672	0.288977	0.0854754	1.44095
DUSP12	14.6609	15.3531	15.1195	15.0708	15.6879	15.2586	15.7159	15.2409			4	4	1.14524	0.137172	-0.424728	-2.18491
STX8	17.3798	17.0488	16.9318	17.1297	17.3161	17.1827	17.0001	17.1815			4	4	0.158964	0.758242	-0.0475583	-0.413688
SSR3	18.9378	19.1456	18.9864	18.5462	20.0294	19.5261	19.2776	19.1108			4	4	1.30464	0.110263	-0.581977	-2.45303
PSMD13	19.2569	19.3506	19.2094	19.4514	19.3006	19.227	19.2769	19.335			4	4	0.221859	0.678557	0.0321712	0.553402
FAF1	17.581	17.1972	17.0383	17.4393	17.5191	17.4605	17.4337	17.3148			4	4	0.404082	0.484126	-0.118065	-0.917256
PROCR	17.3642	17.5505	17.4493	17.2589	18.0409	17.5704	17.5882	17.194			4	4	0.474331	0.424946	-0.192658	-1.04689
PPIE	16.7198	16.8086	16.9156	16.5754	16.5478	16.8114	16.6461	16.7985			4	4	0.226142	0.672902	0.0539455	0.562586
DIMT1	18.3972	18.2989	18.3493	18.2665	18.4503	18.3301	18.2441	18.4018			4	4	0.21419	0.687633	-0.0286012	-0.536865
TIMELESS	21.6333	20.3591	20.2749	20.1422	20.3914	19.98	20.2862	18.9394			4	4	0.714418	0.279651	0.70316	1.46598
COPS3	18.3235	18.3178	18.2749	18.407	18.5709	18.4487	18.5452	18.611	+	PIPD_8h_DMSO_8h	4	4	2.53245	0.0302265	-0.213137	-4.82183
MINPP1	16.8078	16.6146	16.7572	16.9872	16.6973	16.7371	16.9613	16.9368			4	4	0.154992	0.763498	-0.0414329	-0.404522
WDR3	18.2639	18.2715	18.2508	18.1293	18.4878	18.273	18.2864	18.2662			4	4	0.782061	0.247738	-0.0994806	-1.58007
TTF2	13.5056	13.9855	13.5036	14.0033	14.634	13.4249	14.1619	14.0927			4	4	0.531287	0.386193	-0.328889	-1.14911
NSFL1C	19.2455	19.3718	19.3694	19.3793	19.3372	19.3465	19.2721	19.2771			4	4	0.387796	0.49782	0.0332794	0.886535
C19orf53	18.4609	18.0617	17.787	18.0652	16.8644	17.7939	17.1686	17.6312			4	4	1.54612	0.0788872	0.729153	2.86975
COG5	16.1834	15.9638	15.4644	15.8024	15.7208	15.691	15.6648	15.8578			4	4	0.323231	0.561077	0.119868	0.761739
SLC12A4	18.7467	18.7732	18.7489	18.6756	18.699	18.7645	18.7653	18.6785			4	4	0.111977	0.828102	0.00927925	0.302173
AP4E1	10.8714	13.7048	13.7164	13.2841	13.4091	13.5468	13.9157	13.6233			4	3	0.480042	0.420578	-0.729562	-1.05724
MACF1	17.539	17.7051	17.8033	17.6511	17.8159	17.7892	17.9411	17.8759			4	4	1.50579	0.0834988	-0.180922	-2.79902
SCAF8	16.9284	16.7893	16.6516	17.035	16.5516	16.7974	16.6705	16.8058			4	4	0.680179	0.29901	0.144742	1.40776
PPP6R1	17.329	17.4524	17.323	17.1846	17.3074	17.3445	17.3486	17.3444			4	4	0.0916721	0.855758	-0.0139837	-0.251653
TRIM33	17.6349	17.5692	17.5548	17.6888	17.5313	17.6487	17.5249	17.5555			4	4	0.509318	0.400029	0.0468297	1.10995
PHF8	15.4143	14.6546	14.6568	15.9794	15.1982	14.9337	13.697	14.996			4	4	0.449811	0.444699	0.470041	1.00213
DOLK	12.712	15.0653	14.9197	13.7164	15.7217	14.1981	15.9673	13.2952			4	4	0.353915	0.530147	-0.692206	-0.821685
SMG5	15.9764	16.3285	16.3884	16.2701	16.3045	16.1291	16.0695	15.8617			4	4	0.536354	0.38304	0.149626	1.1581
EXOC7	17.9993	17.9696	17.9016	17.9522	17.7175	17.9668	17.83	17.8252			4	4	1.15152	0.136092	0.120807	2.1954
ZC3H4	17.8471	17.6331	17.6222	17.8302	17.5939	17.5057	17.6264	17.4945			4	4	1.37514	0.0994305	0.178031	2.57315
USP22	13.9448	13.6582	14.4716	14.8116	15.36	14.9118	14.9221	14.6564			3	4	1.32786	0.106972	-0.741025	-2.49248
USP24	17.1585	17.2468	17.171	17.2528	17.4408	17.1555	17.3959	17.2453			4	4	0.702334	0.286994	-0.102087	-1.44547
SAMD4A	17.0624	16.3959	17.121	16.6906	16.8976	16.8428	16.6959	16.9545			4	4	0.059805	0.904552	-0.0301876	-0.168994
FOXJ3	14.4631	14.596	14.7172	15.0467	13.7891	13.9101	13.5697	14.3149	+	PIPD_8h_DMSO_8h	4	4	2.16993	0.0389811	0.809783	4.04531
AGTPBP1	14.7019	14.8225	14.8632	14.9075	15.1382	15.8139	14.9666	15.0697			4	4	1.12231	0.141709	-0.423318	-2.14664
DICER1	15.5799	15.8222	15.8472	15.8126	15.9145	15.7679	15.8283	15.9945			4	4	0.671102	0.303357	-0.110831	-1.39226
SLC7A11	13.0228	13.8648	14.7177	13.8804	13.6485	15.3066	16.005	15.1328			4	4	0.977557	0.178356	-1.15181	-1.90591
SHOC2	17.7342	17.3966	17.3061	17.3197	17.1371	17.3216	17.2589	17.115			4	4	1.07376	0.153645	0.230961	2.06577
SRRM2	19.6992	19.8211	19.8362	20.0203	19.7866	19.8905	19.5233	20.0518			4	4	0.0875481	0.861353	0.0311627	0.241198
PA2G4	21.8328	21.7641	21.784	21.9323	21.7745	21.8418	21.7938	21.8887			4	4	0.0270949	0.95661	0.00359392	0.0791095
CDK11A	19.1377	18.9551	19.0441	19.0026	18.7544	19.0331	18.8663	18.8696			4	4	1.16833	0.132804	0.154015	2.22352
SPG7	15.5462	15.8404	15.7422	15.1959	15.6873	15.8587	16.67	14.372			3	4	0.046319	0.926426	-0.0658767	-0.13261
BAIAP2	18.7341	18.612	18.6357	18.6927	18.6884	18.6468	18.6819	18.4721			4	4	0.342569	0.540575	0.0463066	0.799662
SMC3	18.3468	18.3774	18.3844	18.4261	18.1966	18.1729	18.1925	18.221	+	PIPD_8h_DMSO_8h	4	4	4.19816	0.0152	0.18788	9.8436
CHMP2B	17.6949	17.9437	18.0476	18.0728	17.8838	17.837	17.5752	18.0843			4	4	0.291249	0.595465	0.0946856	0.69786
ZNF148	14.509	14.3234	14.4492	14.1559	14.5208	14.6742	14.2557	14.2752			4	4	0.22735	0.671373	-0.072108	-0.565168
MTMR6	16.1945	16.5967	16.5981	16.2684	16.7549	16.6178	16.8592	16.6581			4	4	1.37769	0.0990902	-0.308102	-2.57751
