#: :filename=/bulk/mvazque2/git/workflows/AGS/data/proteomics/.source/abundance/5Z_2h.txt#:type=:list
#Associated Gene Name	X5Z_2h_Rep1	X5Z_2h_Rep2	X5Z_2h_Rep3	X5Z_2h_Rep4	XDMSO_2h_Rep1_1	XDMSO_2h_Rep2_1	XDMSO_2h_Rep3_1	XDMSO_2h_Rep4_1	C: Student's T-test Significant 5Z_2h_DMSO_2h	C: Student's T-test significant	N: Valid values X5Z_2h	N: Valid values XDMSO_2h	N: -Log Student's T-test p-value 5Z_2h_DMSO_2h	N: Student's T-test q-value 5Z_2h_DMSO_2h	N: Student's T-test Difference 5Z_2h_DMSO_2h	N: Student's T-test Test statistic 5Z_2h_DMSO_2h
RAB22A	15.7318	16.21	16.1026	15.2544	16.6297	16.7541	16.404	15.3443			4	4	0.551142	0.813072	-0.458333	-1.18424
ZNF346	16.9872	16.8388	16.7056	16.6136	16.8009	16.8311	16.5836	17.1322			4	4	0.137716	0.960618	-0.0506454	-0.36412
BLOC1S6	15.4414	15.1034	15.1159	14.1753	16.1386	15.5262	15.4509	15.4681			4	4	1.12754	0.645215	-0.68699	-2.15536
PSME2	20.8513	20.4723	20.765	20.3505	20.8915	20.5529	20.559	20.6802			4	4	0.165682	0.950105	-0.061151	-0.429087
TAOK2	14.7017	14.8006	15.0687	14.9711	15.0861	14.5631	14.4896	14.8205			4	4	0.404583	0.880626	0.145702	0.918197
MKLN1	15.2574	14.901	15.1729	15.5133	15.9027	15.658	15.4389	15.2411			4	4	0.934425	0.693856	-0.349063	-1.83426
DNPEP	19.0577	19.2163	19.1354	18.9465	19.0995	19.0233	19.1102	19.181			4	4	0.0791921	0.980945	-0.0144906	-0.219802
RAB23	15.7678	15.7272	15.5947	15.758	15.6803	15.7081	15.7142	16.0297			4	4	0.330327	0.905288	-0.0711596	-0.775713
MCTS1	18.807	18.7638	18.7489	18.7322	18.7779	18.7961	18.7413	18.7843			4	4	0.242586	0.934736	-0.0119061	-0.59749
ACSL5	15.8006	14.9075	15.1524	15.0112	15.2614	15.213	15.1035	15.4579			4	4	0.0685075	0.983589	-0.0410609	-0.19201
WWC3	17.4254	12.4837	12.5151	10.2545	15.313	15.5547	15.5178	15.3895			4	4	0.735078	0.756872	-2.27408	-1.50094
DENND2A	20.4348	20.6264	20.1441	20.7882	20.5404	20.7806	20.9836	20.7676			4	4	0.812049	0.71903	-0.269706	-1.63033
SLC39A10	15.5718	15.8725	15.8021	15.8701	15.578	15.5186	15.4711	15.6296			4	4	1.56902	0.570969	0.229823	2.91012
INO80	15.0217	14.8148	15.1609	14.9159	15.5014	15.3391	15.2279	15.5827			4	4	2.14302	0.509526	-0.434458	-3.99078
KIDINS220	14.4175	14.4694	14.7647	14.6275	14.9767	15.2057	14.9285	14.3918			4	4	0.802759	0.72574	-0.30592	-1.61478
ASAP1	14.1758	14.3439	13.8236	14.4167	14.2805	14.2736	14.3239	14.167			4	4	0.207654	0.947135	-0.0712268	-0.522669
MKL2	15.269	15.6267	15.4241	15.4681	15.2674	15.4703	15.3944	15.6715			4	4	0.0117097	1	-0.00389767	-0.0347613
ZBTB21	15.5774	15.2293	15.6814	15.5558	15.2113	15.091	15.3227	15.6449			4	4	0.592491	0.793168	0.193525	1.2567
MED23	17.2295	16.9292	17.0956	16.995	17.2558	17.1458	17.0177	16.8115			4	4	0.0135293	0.999912	0.00463629	0.0400824
PRR12	14.655	15.1159	14.7831	15.088	14.4637	14.8157	14.7944	14.9306			4	4	0.476639	0.845257	0.159408	1.05107
CNOT6	15.4846	16.5017	15.7946	16.0672	15.5009	15.9306	15.8357	16.2337			4	4	0.12333	0.965661	0.0868106	0.32977
ISY1	16.3999	16.756	16.7317	16.7297	16.5586	16.7388	16.6992	16.7195			4	4	0.0956194	0.97755	-0.0246849	-0.261597
HECTD1	18.0592	18.0844	17.9569	18.1362	18.065	18.0488	17.9682	17.9879			4	4	0.417108	0.875256	0.0417395	0.941634
ZMYND8	16.2385	16.2354	16.4892	16.3583	16.1987	16.0416	16.1709	16.5388			4	4	0.322721	0.906711	0.0928054	0.760732
MYO5B	15.9528	15.6305	15.7843	15.9055	15.8559	15.9883	16.0145	15.9956			4	4	0.915781	0.702579	-0.145326	-1.80328
CIZ1	14.4123	14.305	14.1922	14.2562	14.2778	13.893	13.9225	13.8133			4	4	1.49824	0.546427	0.31477	2.78584
CORO1C	20.1009	20.2231	20.0478	20.0783	19.9861	20.1439	20.0387	20.1362			4	4	0.276755	0.924394	0.0363188	0.668392
CBLC	17.1979	16.6154	17.086	17.0364	16.9568	16.1989	16.8	16.6526			4	4	0.795107	0.72422	0.331843	1.60196
TPX2	19.5224	19.2976	19.0058	19.1752	19.3158	19.1293	18.9658	18.9358			4	4	0.544589	0.81325	0.163532	1.17268
ABT1	17.699	17.8303	17.613	17.8099	17.728	17.9831	17.8317	17.8536			4	4	0.748426	0.746137	-0.111038	-1.52347
NOB1	19.8433	19.8393	20.038	20.0075	19.9738	20.0148	20.1313	19.8553			4	4	0.340209	0.900042	-0.0617213	-0.79506
AKAP8L	17.5416	17.2728	17.3437	17.3957	17.3066	17.2321	17.1875	17.5332			4	4	0.327468	0.905199	0.0736284	0.77009
MAFF	15.7482	15.6099	15.6225	15.6884	15.9355	15.4717	16.3422	16.2383			4	4	0.833884	0.71964	-0.329674	-1.66684
TMCO1	20.1696	20.0777	20.171	20.1379	20.1656	19.9653	20.1171	19.6271			4	4	0.662743	0.771038	0.170277	1.37796
SLC7A7	15.5286	15.9459	15.8863	15.9423	15.0789	15.8268	15.7486	15.8768			4	4	0.401323	0.882799	0.192994	0.912072
FZR1	14.5997	14.6681	14.5216	14.4655	14.455	14.3844	14.809	13.8742			4	4	0.408761	0.879492	0.183082	0.926032
EPDR1	16.5233	16.7571	16.5821	16.2789	17.4813	17.4547	16.8178	16.37			4	4	0.873304	0.716194	-0.495606	-1.7326
MYO6	18.8708	18.7189	18.648	18.623	18.8211	18.6861	18.6439	18.6573			4	4	0.067752	0.98376	0.0131021	0.190026
KMT2B	15.3064	15.0692	15.3176	15.2937	15.5066	14.7899	15.4093	15.1165			4	4	0.0867479	0.977674	0.0411425	0.239162
DDX19B	16.9929	16.34	16.8283	16.7373	17.123	17.2783	16.9089	16.5689			4	4	0.55142	0.813323	-0.245148	-1.18474
PPT2	16.3294	16.3882	16.4351	16.4542	16.2732	16.0424	16.408	16.5182			4	4	0.373842	0.891455	0.09128	0.859986
NFU1	17.3813	17.5423	17.6223	17.6179	17.5756	17.7667	17.5183	17.3732			4	4	0.0626923	0.986432	-0.0174885	-0.176669
PRPF19	20.3267	20.2316	20.2986	20.3529	20.351	20.3293	20.3783	20.374			4	4	1.00845	0.679836	-0.0556946	-1.95721
UBQLN1	19.246	19.027	19.1196	19.191	19.3777	19.2898	19.1984	19.0893			4	4	0.556062	0.811423	-0.0928884	-1.19291
SUFU	16.0194	15.7479	15.8631	15.6953	15.1055	16.4316	15.387	15.737			4	4	0.226355	0.941896	0.166152	0.56304
NENF	18.5769	18.7117	18.7285	18.6209	18.5194	18.5026	18.5117	18.758			4	4	0.564553	0.810136	0.0865402	1.20785
NOL7	19.4462	19.743	19.7061	19.5832	19.7034	19.4529	19.7463	19.3995			4	4	0.153083	0.954413	0.0440745	0.400101
SNX12	18.4046	18.6605	18.4983	18.3326	18.1335	18.5446	18.3969	18.4461			4	4	0.358641	0.894769	0.0937114	0.830811
SYNRG	18.4429	18.3933	18.234	18.5166	18.326	18.1245	18.285	18.1853			4	4	1.15775	0.633314	0.166483	2.20583
NDRG2	15.3774	15.7835	15.8971	15.5662	15.7685	15.39	15.8002	15.9927			4	4	0.187471	0.950501	-0.0817695	-0.478211
VPS4A	19.672	19.4878	19.4137	19.5559	19.4649	19.4458	19.4892	19.4117			4	4	0.668347	0.768284	0.0794382	1.38755
G3BP2	19.0803	19.1142	18.997	19.074	19.0674	19.1372	19.0632	19.0152			4	4	0.0427751	0.99138	-0.00433397	-0.122897
ARHGAP26	16.6583	13.4558	13.8207	15.1134	14.4506	17.0587	15.0661	15.8276			4	3	0.402522	0.882555	-0.838723	-0.914326
EDAR	15.9143	16.1451	16.786	16.3363	15.5777	16.2437	16.6836	16.8503			4	4	0.0446524	0.989177	-0.0434084	-0.128051
STUB1	18.3839	18.2654	18.3341	18.3743	18.1219	18.2008	18.1455	18.305			4	4	1.6149	0.59593	0.14611	2.99154
PACSIN2	18.9012	18.9289	19.107	18.9505	18.6911	18.9002	19.0085	19.0629			4	4	0.242224	0.934825	0.0562186	0.596728
MAGED2	17.4245	17.2917	17.3534	17.1789	17.561	17.2024	17.2836	17.2183			4	4	0.0144678	0.999227	-0.00421047	-0.0428186
SNX7	16.0199	15.9043	16.4838	15.9231	16.1262	17.1789	16.064	15.284			4	4	0.0697695	0.982456	-0.0804937	-0.195319
SNX6	18.6153	18.603	18.483	18.4161	18.642	18.6262	18.5457	18.8004			4	4	0.871952	0.716354	-0.124246	-1.73034
DUSP12	15.4255	15.3056	15.3608	15.3726	15.5479	15.7811	15.5508	15.4577			4	4	1.60703	0.593155	-0.218239	-2.97753
STX8	17.0394	16.9186	16.8799	17.0666	17.0472	16.9352	17.0077	17.1089			4	4	0.361188	0.893685	-0.0486426	-0.83572
SSR3	19.4795	19.4133	19.4478	19.6666	19.7757	19.472	19.6407	19.613			4	4	0.715942	0.755657	-0.123535	-1.46856
PSMD13	19.3943	19.3236	19.3108	19.3514	19.4001	19.3433	19.3024	19.3628			4	4	0.0943226	0.977443	-0.00710297	-0.258336
FAF1	17.481	17.413	17.3405	17.3106	17.6581	17.8469	17.4724	17.4935			4	4	1.29511	0.590171	-0.231417	-2.43687
PROCR	17.6244	17.5052	17.5484	17.6995	18.2421	17.5248	17.3402	17.0093			4	4	0.08992	0.978259	0.0652637	0.24722
PPIE	16.2935	16.7453	16.7078	16.5975	16.7255	16.6946	16.5786	16.9701			4	4	0.553718	0.81279	-0.156197	-1.18879
DIMT1	18.3452	18.3416	18.3301	18.4789	18.3699	18.2887	18.3467	18.3739			4	4	0.304152	0.911317	0.0291338	0.723814
TIMELESS	20.657	20.7542	20.6029	20.8447	21.0207	20.8284	20.0373	19.7799			4	4	0.436	0.864261	0.298137	0.9767
COPS3	18.5364	18.4755	18.4303	18.4685	18.457	18.581	18.4448	18.5215			4	4	0.248333	0.935659	-0.0234184	-0.609566
MINPP1	16.8561	16.6361	16.7317	16.9609	16.7964	16.7218	16.8859	16.9342			4	4	0.174862	0.950682	-0.0383596	-0.449935
WDR3	18.3299	18.218	18.3138	18.2888	18.5097	18.4157	18.3065	18.2477			4	4	0.618937	0.782174	-0.0823054	-1.3026
TTF2	14.6668	15.4097	14.5974	14.3672	14.9001	13.9762	14.4295	14.5362			4	4	0.457031	0.855315	0.299783	1.01536
NSFL1C	19.3563	19.3823	19.2715	19.3986	19.3443	19.3425	19.2978	19.3708			4	4	0.160293	0.953208	0.0133624	0.416743
C19orf53	17.7527	17.9135	17.0808	17.1747	17.1947	17.7006	17.1612	17.7979			4	4	0.0215362	0.997136	0.0167999	0.0632519
COG5	15.7277	15.5264	15.6988	15.5152	15.6987	15.8919	15.7016	15.7366			4	4	0.998612	0.685733	-0.140167	-1.94088
SLC12A4	18.6523	18.7582	18.8105	18.7583	18.6235	18.7466	18.7301	18.6229			4	4	0.651701	0.773619	0.0640326	1.35904
AP4E1	14.6205	14.1987	14.4698	13.8319	14.6538	13.9745	14.3999	13.8812			4	4	0.0757046	0.980998	0.0528631	0.210785
MACF1	17.6991	17.8382	17.8452	17.8792	17.8063	17.8095	17.8876	17.8287			4	4	0.153191	0.954586	-0.0176287	-0.400351
SCAF8	16.6701	16.8928	16.7073	16.6119	16.7263	16.7313	16.57	16.7052			4	4	0.20715	0.947397	0.0373893	0.52157
PPP6R1	17.2654	17.3417	17.2758	17.4687	17.2938	17.1505	17.4133	17.3009			4	4	0.28116	0.922734	0.0483108	0.677385
TRIM33	17.6291	17.6196	17.4465	17.6325	17.5464	17.6649	17.6214	17.5106			4	4	0.0231848	0.997118	-0.00388908	-0.067974
PHF8	13.8482	14.7328	14.536	14.8076	15.281	14.2511	14.9216	15.1848			3	4	0.642483	0.776531	-0.42846	-1.3432
DOLK	15.7525	15.7439	15.8142	15.1608	17.0869	17.0592	15.7873	13.7952			4	4	0.152309	0.955087	-0.314313	-0.398305
SMG5	16.335	16.2432	16.1897	16.4144	16.4178	16.1022	16.037	15.3112			4	4	0.660433	0.771836	0.328536	1.37401
EXOC7	17.7858	17.8124	17.8235	17.7912	17.7102	17.7278	17.7485	17.8554			4	4	0.59783	0.78934	0.042757	1.266
ZC3H4	17.4734	17.4089	17.5502	17.6363	17.5112	17.3652	17.6045	17.4558			4	4	0.184013	0.949164	0.033021	0.470497
USP22	15.0041	14.629	14.6251	14.5504	14.7295	15.1435	14.4641	14.7808			4	4	0.173419	0.950798	-0.0773611	-0.446673
USP24	17.4199	17.2615	17.3181	17.2916	17.4347	17.3702	17.3403	17.2763			4	4	0.28446	0.920246	-0.0325575	-0.6841
SAMD4A	16.8113	16.2483	16.0313	16.6447	16.4171	16.4894	16.6925	16.6875			4	4	0.301111	0.912353	-0.137759	-0.717721
FOXJ3	13.9551	14.5482	14.1521	14.1269	13.0774	14.0732	13.6661	14.6626			4	4	0.401784	0.88271	0.325769	0.912938
AGTPBP1	15.0786	14.8066	14.9916	14.8395	14.5251	15.0542	15.6268	16.2004			4	4	0.532467	0.820719	-0.422584	-1.1512
DICER1	15.9369	16.0426	15.7781	16.017	15.6459	15.9086	15.886	15.9318			4	4	0.519186	0.824692	0.100604	1.12758
SLC7A11	13.8463	15.2452	16.5001	14.7798	14.8411	16.15	16.4592	15.078			4	4	0.339447	0.900266	-0.539228	-0.793573
SHOC2	17.1105	17.1418	17.27	17.1121	17.1111	16.9906	17.1463	17.6817			4	4	0.1825	0.950441	-0.073813	-0.467112
SRRM2	19.7981	19.9326	20.0019	20.0765	19.6584	19.8406	19.9222	19.9828			4	4	0.503867	0.834001	0.101274	1.10018
PA2G4	21.7818	21.7977	21.836	21.9093	21.7346	21.7562	21.7582	21.7307			4	4	1.58984	0.594533	0.0862856	2.94699
CDK11A	18.7767	18.9203	18.7348	18.7244	18.7051	18.8286	18.878	18.9462			4	4	0.312944	0.910232	-0.0504508	-0.741357
SPG7	15.8322	15.7833	15.8944	16.1964	15.9364	16.7508	16.1872	15.9988			4	4	0.679982	0.759668	-0.291704	-1.40742
BAIAP2	18.5495	18.6482	18.6393	18.7848	18.5451	18.5423	18.5524	18.4531			4	4	1.3041	0.589817	0.132226	2.45212
SMC3	18.1688	18.1878	18.1612	18.1679	18.0579	18.1767	18.2537	18.1927			4	4	0.00940572	1	0.00115776	0.0279933
CHMP2B	17.9422	17.9894	17.7616	17.9732	17.8012	17.6194	17.7723	17.8652			4	4	1.06627	0.668	0.152036	2.05331
ZNF148	14.138	14.3721	14.0649	14.6042	14.563	14.5018	14.5896	14.3648			4	4	0.788197	0.726029	-0.210033	-1.59037
MTMR6	16.6868	16.5244	16.6923	16.747	16.9069	16.7613	16.7754	16.6951			4	4	0.954372	0.686616	-0.122098	-1.8674
NIP7	17.9425	17.9322	17.9995	18.0853	18.0327	18.0817	18.052	17.7756			4	4	0.0188593	0.998927	0.00438404	0.0555495
C14orf166	19.8788	19.7487	19.8743	19.7588	20.1153	19.9921	19.8161	19.7617			4	4	0.558465	0.809874	-0.10614	-1.19715
RUVBL2	20.4834	20.5575	20.4694	20.5567	20.4373	20.4765	20.5163	20.5113			4	4	0.478355	0.84356	0.0313902	1.05418
CDYL	16.2772	16.6771	16.6525	16.4702	16.3821	16.3947	16.317	16.3682			4	4	0.810213	0.720615	0.153775	1.62726
PIN4	18.846	18.963	18.9781	18.8566	18.9822	18.9327	18.6523	18.5801			4	4	0.54399	0.813647	0.124119	1.17162
HIGD1A	18.7278	19.3797	18.7264	18.8288	18.8111	19.2576	18.6204	18.5654			4	4	0.179431	0.950356	0.102052	0.460227
POMP	17.0412	17.0778	16.7724	17.3124	17.0316	17.1534	16.6006	16.6587			4	4	0.493362	0.841857	0.189892	1.0813
FAM50B	18.117	18.0515	18.3322	18.2585	18.1058	17.9171	17.9433	18.5004			4	4	0.193088	0.951469	0.0731473	0.490681
GINS2	16.3579	16.1307	16.1525	16.3903	16.8633	16.8108	16.2771	16.1857			4	4	0.713746	0.754706	-0.276385	-1.46484
RCE1	17.1091	16.6783	16.9332	17.4572	17.4705	17.1902	17.1604	16.9764			4	4	0.344674	0.898368	-0.154921	-0.803759
CHKB	16.1832	16.1118	16.4275	16.4806	16.544	16.1237	16.5017	16.5739			4	4	0.434719	0.863926	-0.135027	-0.974333
EIF3L	19.5113	19.5264	19.4214	19.4556	19.52	19.4623	19.3611	19.4532			4	4	0.303107	0.910521	0.0295386	0.721723
PLAA	19.8946	19.8119	19.8942	19.9359	19.9079	19.8765	19.8716	19.9321			4	4	0.167992	0.951933	-0.0128632	-0.434355
RUVBL1	20.7236	20.5638	20.748	20.8556	20.7693	20.7897	20.8531	20.7262			4	4	0.415935	0.875751	-0.0617967	-0.939445
NUDC	20.0686	20.1521	20.0387	20.1211	19.9824	20.0444	20.0208	20.0376			4	4	1.35668	0.590808	0.0738015	2.54159
BCS1L	16.9146	16.5982	16.9994	16.748	17.4708	17.1778	17.095	16.6254			4	4	0.681356	0.759503	-0.277196	-1.40977
VDAC3	19.8531	19.9004	19.924	19.923	19.9299	19.92	19.9788	20.018			4	4	1.14531	0.639886	-0.061543	-2.18503
CFL2	16.394	16.6223	16.5034	16.6896	16.2869	16.5993	16.76	16.9549			4	4	0.257896	0.930964	-0.0979705	-0.62952
ERGIC3	17.1691	17.271	17.1118	17.1778	17.211	17.1846	17.1064	16.9142			4	4	0.475298	0.845938	0.0783572	1.04864
FARSA	19.3165	19.1391	19.2335	19.3398	19.3668	19.3259	19.2395	19.2227			4	4	0.221014	0.941388	-0.0314879	-0.551587
ITM2B	15.6928	15.8225	15.3627	15.4815	16.517	16.2454	15.2815	15.645			4	4	0.509923	0.830721	-0.33233	-1.11103
SLC5A6	16.2067	16.2941	16.3243	16.3688	15.823	15.9864	15.9772	16.3156			4	4	1.33215	0.591167	0.272937	2.49977
ASF1A	16.6288	16.8615	16.651	16.7081	16.5128	16.9807	17.0642	17.0455			4	4	0.640196	0.777206	-0.188447	-1.33927
DRG1	19.6919	19.5985	19.6822	19.8242	19.7061	19.6896	19.7383	19.7098			4	4	0.089386	0.97794	-0.0117359	-0.245866
TRAPPC4	17.8356	17.9273	17.9566	18.0165	18.1651	17.9839	18.0752	18.2159			4	4	1.48976	0.544448	-0.17603	-2.77106
NCKAP1	18.7135	18.6678	18.6472	18.6196	18.8149	18.7338	18.6888	18.7669			4	4	1.44062	0.568112	-0.0890832	-2.68577
B3GNT3	15.9996	16.1572	16.18	16.2321	15.9715	15.9155	15.9007	15.9435			4	4	2.14448	0.522108	0.209425	3.99374
CNPY2	19.3871	19.351	19.4976	19.333	19.3539	19.3001	19.4651	19.5631			4	4	0.157196	0.954405	-0.0283756	-0.409612
EXOG	14.7389	15.051	14.6046	14.9703	15.1471	14.7891	14.9401	14.5404			4	4	0.0270238	0.995169	-0.0129457	-0.0789078
TLR6	20.4527	20.4946	20.1649	20.3315	20.1668	20.4106	20.2704	20.3975			4	4	0.210608	0.947842	0.0495958	0.529095
EXOC6B	16.8074	16.6881	16.8516	16.7635	16.7564	16.3864	16.8465	16.7189			4	4	0.419205	0.873427	0.100598	0.945543
AKAP2	15.4262	15.7507	15.5921	15.9247	15.4651	15.7376	15.4687	15.629			4	4	0.333698	0.904917	0.09833	0.782327
ATP11B	17.4886	17.5923	17.1574	16.9676	17.7154	17.6857	17.162	17.6195			4	4	0.592553	0.793883	-0.244163	-1.25681
POFUT2	15.253	15.379	15.833	15.0022	16.1809	16.2361	15.4293	15.067			4	4	0.490803	0.842823	-0.361505	-1.07668
DNAJC16	19.7821	19.3104	19.6247	19.5014	20.053	19.8202	19.4594	19.2416			4	4	0.165977	0.950873	-0.0888982	-0.429762
DLGAP4	16.6692	16.6394	16.4896	16.5309	16.6431	16.5009	16.3629	16.5395			4	4	0.438059	0.862434	0.0706725	0.980501
STK38L	16.733	16.8278	16.6478	16.6494	16.933	16.7816	16.6927	16.8379			4	4	0.714287	0.756038	-0.0967999	-1.46576
INPP5F	19.2189	19.2837	19.0228	19.0821	18.516	15.375	18.1617	15.4484			2	4	1.43569	0.567722	2.27658	2.67726
PLEKHA6	16.2455	16.1147	16.1016	15.9617	16.0117	16.071	15.9669	16.1365			4	4	0.376092	0.891161	0.0593688	0.864282
FNDC3A	15.8313	15.9316	15.9479	16.0008	15.4129	15.5869	15.8599	15.992			4	4	0.785745	0.727475	0.214972	1.58625
NISCH	15.9526	16.0392	16.4115	16.033	15.9623	16.324	16.1718	15.8832			4	4	0.0584617	0.987472	0.023735	0.16541
WDR37	16.9772	17.4651	17.6883	17.5344	18.7627	18.5109	18.1423	17.8505			4	4	1.92356	0.531548	-0.900355	-3.56018
AMOTL2	12.7861	12.7085	12.5873	12.92	12.3728	12.4821	12.8329	12.7431			4	4	0.509419	0.829712	0.142754	1.11013
KDM2A	16.8243	16.4756	16.426	16.5441	16.5507	16.332	16.2105	15.8833			4	4	1.00754	0.680585	0.323342	1.95571
DIS3	18.2868	18.4393	18.4762	18.4154	18.3435	18.4055	18.5082	18.5004			4	4	0.249658	0.934195	-0.0349727	-0.61234
TRAPPC8	14.6378	14.6133	15.1524	15.1114	14.6821	14.9518	15.2568	15.1725			4	4	0.294084	0.91612	-0.137081	-0.703585
LRCH1	16.3618	16.5578	16.5115	16.3984	16.1939	16.2834	16.4807	16.8117			4	4	0.0357145	0.990983	0.0149317	0.103348
RCL1	17.4139	17.5356	17.3498	17.2854	17.3414	17.4995	17.4437	17.4326			4	4	0.210595	0.947627	-0.0331268	-0.529069
GSTK1	19.5232	19.2237	19.3843	19.2126	19.603	19.2619	19.1967	19.2277			4	4	0.0394866	0.990525	0.0136418	0.113825
LAMTOR2	17.2103	17.1775	17.2722	17.2874	17.5638	17.5049	17.3231	17.1877			4	4	0.889845	0.707682	-0.158037	-1.76014
MRPS28	18.5678	18.4721	18.441	18.4168	18.5748	18.5467	18.3496	18.3692			4	4	0.0767186	0.981073	0.0143518	0.213412
COA3	17.0557	17.169	16.8413	16.7664	16.9313	16.8705	16.8247	16.9915			4	4	0.21357	0.945118	0.0535989	0.535521
DDX52	19.7409	19.6023	19.8832	19.7512	19.9347	19.9972	19.8797	19.7915			4	4	1.13562	0.641742	-0.15636	-2.16886
MRPS7	18.3596	18.4634	18.4129	18.4888	18.13	18.2696	18.1903	18.3292			4	4	2.07373	0.5	0.201388	3.85217
AXIN2	15.4914	17.1339	17.3187	16.8202	16.0069	16.7408	16.9607	17.0188			4	4	0.00649137	1	0.00918746	0.0193828
AP3M1	18.3432	18.2549	18.326	18.4173	18.3391	18.3144	18.4166	18.4756			4	4	0.463625	0.851425	-0.0510521	-1.0274
GDA	17.4704	17.4983	17.3245	17.2371	17.6595	17.5759	17.2895	17.3621			4	4	0.360662	0.89369	-0.0891814	-0.834706
LEMD3	17.6108	17.6997	17.7093	17.8258	17.5591	17.6993	17.7826	17.7897			4	4	0.0182723	0.999021	0.00373936	0.0538549
CARHSP1	19.5433	19.5198	19.3268	19.3936	19.5199	19.5385	19.536	19.4634			4	4	0.594195	0.793063	-0.0685687	-1.25967
COG6	16.3869	16.2475	16.2168	16.2692	16.1864	16.3221	16.4179	16.3719			4	4	0.299208	0.9137	-0.0445018	-0.7139
THRAP3	19.7575	19.917	19.8831	19.8478	19.5241	19.7966	19.867	19.8665			4	4	0.444597	0.860155	0.0877986	0.992549
WBP11	18.3414	18.3272	18.3709	18.3412	18.1912	18.2318	18.2897	18.4686			4	4	0.345422	0.898459	0.0498366	0.805215
MED16	16.6228	16.2929	16.8057	16.5614	16.3967	16.4462	16.4899	16.751			4	4	0.142719	0.95962	0.0497408	0.375913
NOP58	20.8774	20.9541	21.0475	20.997	21.0125	20.9401	21.0005	20.9107			4	4	0.0241261	0.998008	0.00306892	0.0706627
GIT1	16.6262	16.6104	16.6705	16.6009	16.5904	16.6554	16.6806	16.6578			4	4	0.326638	0.904306	-0.0190425	-0.768456
ZNF281	15.7133	15.7453	15.7122	15.707	15.906	15.7024	15.6469	15.6391			4	4	0.0224444	0.997632	-0.00414968	-0.0658551
ARL2BP	15.6849	15.6509	15.6303	15.9116	15.5096	15.5952	15.6863	15.8158			4	4	0.308976	0.909293	0.0677094	0.733453
SUGT1	19.8545	19.9069	19.9107	20.072	19.7591	19.8481	19.9707	20.0261			4	4	0.178685	0.949922	0.0350366	0.458551
YARS2	18.1954	17.775	18.1279	17.9075	18.4047	18.1397	18.09	18.0959			4	4	0.719531	0.754458	-0.181097	-1.47464
COQ6	19.5974	19.2157	19.4125	18.986	19.1383	18.8989	19.2056	19.1041			4	4	0.717328	0.755109	0.216148	1.47091
ACOT9	20.0615	19.9919	19.9741	19.8532	20.1853	19.9482	19.9969	20.0618			4	4	0.537263	0.817147	-0.0778794	-1.15971
AAR2	16.7191	16.581	16.514	16.78	16.9236	16.9144	16.8059	16.744			4	4	1.41609	0.579547	-0.198462	-2.64346
NOSIP	19.3477	19.188	19.0043	19.3218	19.3153	19.2096	19.0182	18.9093			4	4	0.367479	0.89129	0.102348	0.847806
DERA	17.3465	17.365	17.4489	17.4011	17.4501	17.4818	17.4815	17.5392			4	4	1.80983	0.550555	-0.0977402	-3.34608
MEMO1	17.6465	17.5878	17.6708	17.5743	17.5139	17.4446	17.636	17.6336			4	4	0.559237	0.810155	0.0628386	1.1985
TMX2	18.1874	18.2923	18.1962	18.6706	18.529	18.3604	18.3171	18.3466			4	4	0.161051	0.95349	-0.051662	-0.418485
FCF1	16.382	16.7516	16.6628	16.5173	16.3809	16.5854	16.6511	16.851			4	4	0.113414	0.971884	-0.0386758	-0.30569
LSM2	18.9428	18.828	18.6099	18.7797	18.9852	18.8839	18.7031	18.749			4	4	0.164262	0.951983	-0.0402107	-0.425843
PLLP	17.6719	17.373	18.2864	18.1283	18.2501	17.6706	18.4902	17.7157			4	4	0.231275	0.939237	-0.166749	-0.573539
SNX24	15.6955	14.1153	15.7458	15.048	16.4303	16.5592	15.8089	13.897			4	4	0.303945	0.91093	-0.522703	-0.723399
STARD10	16.1938	16.2553	16.4983	16.0466	16.0809	16.4057	16.4555	16.6623			4	4	0.448091	0.859182	-0.152589	-0.998973
SH3GLB1	18.4356	18.316	18.3257	18.3283	18.4043	18.362	18.417	18.4068			4	4	0.735377	0.756827	-0.0461173	-1.50145
CAB39	19.7936	19.7422	19.6524	19.6865	19.6385	19.6659	19.6355	19.6884			4	4	0.936943	0.693164	0.0616035	1.83845
C7orf55-LUC7L2	19.9408	19.8554	19.8993	19.7929	19.8051	19.8344	19.8472	19.6639			4	4	0.794629	0.72363	0.0844188	1.60115
UBE2J1	15.598	15.8351	15.3932	15.5331	15.6132	15.809	15.2529	15.4596			4	4	0.142471	0.958372	0.0561476	0.375329
RBMX2	16.2001	16.6262	16.6613	16.5779	16.2765	16.3526	16.4709	16.534			4	4	0.388502	0.887117	0.107863	0.887873
DHRS7	19.3462	19.2773	19.1361	18.9521	19.5032	19.3574	19.2064	19.2282			4	4	0.62723	0.780528	-0.145846	-1.31693
MRPS2	18.7448	18.5588	18.3854	18.4239	18.4741	18.3602	18.1812	18.288			4	4	1.02576	0.682603	0.202396	1.98598
UTP11L	16.0906	16.248	16.2114	16.1462	16.1031	16.2426	16.0305	16.4124			4	4	0.0923879	0.978327	-0.0230923	-0.253461
MOB4	18.3249	18.4943	18.5602	18.5086	18.3311	18.4271	18.5403	18.355			4	4	0.366283	0.891368	0.0586414	0.845513
